Date,SPY,IWM,GLD,TLT,IYR,XME,EEM
2011-03-04,132.47,82.48,139.35,90.81,58.81,72.76,46.9
2011-03-07,131.37,81.09,139.73,90.23,58.43,70.94,46.2
2011-03-08,132.56,82.45,139.36,89.65,59.15,71.21,46.87
2011-03-09,132.39,82.08,139.41,90.55,59.19,69.5,46.95
2011-03-10,129.93,79.94,137.77,92.09,58.27,66.98,45.55
2011-03-11,130.84,80.18,138.19,91.55,58.93,68.75,46.03
2011-03-14,130.05,79.75,138.86,91.51,58.53,69.11,46.3
2011-03-15,128.56,79.04,136.27,92.88,58.06,69.06,45.53
2011-03-16,126.21,78.24,136.24,93.92,57.37,68.04,44.63
2011-03-17,127.85,78.42,136.97,93.21,57.78,69.33,45.15
2011-03-18,127.76,79.46,138.37,93.45,58.29,69.1,45.21
2011-03-21,129.74,81.32,139.11,92.89,58.93,70.33,46.11
2011-03-22,129.3,80.92,139.05,93.22,58.4,71.04,46.24
2011-03-23,129.64,81.12,140.34,93.1,57.96,72.62,46.86
2011-03-24,130.9,81.59,139.22,92.41,58.23,72.98,47.39
2011-03-25,131.29,82.25,139.26,92.17,58.02,73.03,47.34
2011-03-28,130.94,82.04,138.56,92.3,58.02,72.13,47.08
2011-03-29,131.86,82.81,138.24,91.62,58.28,73.57,47.65
2011-03-30,132.7,83.9,138.67,92.32,58.96,73.99,48.25
2011-03-31,132.51,84.17,139.82,92.12,59.4,74.28,48.69
2011-04-01,133.15,84.54,139.2,92.19,59.54,74.5,49.45
2011-04-04,133.24,84.75,139.84,92.29,59.49,75.3,49.87
2011-04-05,133.24,85.19,142.05,91.92,59.59,76.48,49.75
2011-04-06,133.66,85.38,142.38,90.54,59.51,75.34,50.04
2011-04-07,133.32,84.87,142.51,90.36,58.9,75.39,49.99
2011-04-08,132.86,83.98,143.66,89.88,58.45,75.04,50.04
2011-04-11,132.47,83.2,142.62,89.96,58.39,73.37,49.45
2011-04-12,131.45,82.14,141.65,90.93,58.27,71.77,48.52
2011-04-13,131.45,82.25,141.9,91.49,58.17,71.78,48.94
2011-04-14,131.56,82.63,143.82,91.43,58.97,72.09,49.08
2011-04-15,132.12,83.51,145.06,92.67,59.64,72.5,49.14
2011-04-18,130.53,82.15,145.93,92.88,59.02,71.07,47.87
2011-04-19,131.28,82.15,145.93,93.28,59.5,71.97,48.6
2011-04-20,133.16,83.9,146.5,92.64,60.2,73.35,49.75
2011-04-21,133.74,84.46,146.74,92.62,60.63,74.04,50.18
2011-04-25,133.62,84.34,146.87,92.95,60.93,73.72,49.77
2011-04-26,134.79,85.16,146.39,93.87,61.47,74.07,50.21
2011-04-27,135.63,85.73,149.21,92.85,61.74,74.56,50.11
2011-04-28,136.04,94.35,149.81,93.6,62.52,74.65,49.69
2011-04-29,136.54,86.37,152.36,93.9,62.18,75.59,50.0
2011-05-02,136.25,85.34,150.43,93.65,62.16,74.95,50.02
2011-05-03,135.71,84.33,149.88,94.17,61.77,73.76,48.88
2011-05-04,134.86,83.21,147.79,94.61,61.42,71.9,48.08
2011-05-05,133.63,82.79,143.47,95.5,61.3,70.42,47.62
2011-05-06,134.2,83.27,145.3,95.07,60.98,70.83,48.25
2011-05-09,134.72,84.24,147.38,94.97,61.22,72.65,48.34
2011-05-10,135.87,85.54,147.9,94.29,62.07,72.63,48.91
2011-05-11,134.45,83.94,146.54,94.83,61.38,69.73,47.82
2011-05-12,135.1,84.69,146.59,94.23,61.37,70.27,47.97
2011-05-13,134.04,83.51,145.63,95.08,60.81,68.69,46.92
2011-05-16,133.19,82.29,145.36,95.61,60.95,68.28,46.85
2011-05-17,133.17,82.04,144.74,96.59,60.86,68.7,47.0
2011-05-18,134.38,83.31,145.6,95.29,61.54,69.73,47.76
2011-05-19,134.66,83.47,145.65,95.27,61.69,69.07,47.45
2011-05-20,133.67,82.84,147.48,95.32,60.99,68.52,47.08
2011-05-23,132.04,81.36,147.82,95.78,60.39,67.52,46.1
2011-05-24,131.95,80.99,148.56,96.14,60.57,68.13,46.57
2011-05-25,132.37,82.03,148.58,95.69,60.8,69.4,46.66
2011-05-26,133.01,83.08,148.22,96.51,61.61,70.06,47.25
2011-05-27,133.54,83.65,149.7,96.47,61.72,70.77,47.75
2011-05-31,134.89,84.83,149.64,96.69,62.8,71.82,48.55
2011-06-01,131.85,82.13,149.88,97.64,61.07,69.26,47.66
2011-06-02,131.69,82.09,149.5,95.78,60.72,69.51,48.1
2011-06-03,130.4,80.87,150.26,96.33,60.9,68.19,47.87
2011-06-06,129.05,79.58,150.48,95.6,60.02,66.78,47.09
2011-06-07,128.85,79.77,150.43,96.04,60.77,66.73,47.45
2011-06-08,128.4,78.8,149.81,96.79,60.45,65.33,47.12
2011-06-09,129.4,79.27,150.58,96.4,59.88,66.06,47.51
2011-06-10,127.56,77.95,149.24,97.14,58.5,65.43,46.47
2011-06-13,127.67,77.77,147.77,96.65,58.59,64.06,46.39
2011-06-14,129.32,79.43,148.73,95.19,59.51,65.77,47.11
2011-06-15,127.02,78.05,149.14,96.92,58.55,64.18,46.09
2011-06-16,127.28,78.26,149.01,97.36,58.95,63.05,45.74
2011-06-17,127.02,78.16,149.94,96.87,59.46,62.77,45.81
2011-06-20,127.7,78.96,150.03,97.02,60.06,63.46,45.73
2011-06-21,129.42,80.67,150.76,96.59,60.57,65.78,46.55
2011-06-22,128.7,80.03,150.99,96.65,60.47,65.93,45.63
2011-06-23,128.29,80.35,148.32,97.39,59.38,65.99,45.57
2011-06-24,126.81,79.96,146.26,96.98,58.76,65.3,45.5
2011-06-27,127.94,80.55,145.73,95.65,59.07,65.29,46.03
2011-06-28,129.61,81.85,146.24,94.88,59.56,67.13,46.66
2011-06-29,130.75,82.2,147.18,94.25,60.22,68.23,47.09
2011-06-30,131.97,82.8,145.98,94.1,60.3,69.41,47.6
2011-07-01,133.96,84.09,144.94,93.61,61.35,69.87,48.19
2011-07-05,133.71,84.05,147.63,93.84,61.74,70.07,48.14
2011-07-06,133.94,84.38,148.9,94.32,62.14,69.89,47.82
2011-07-07,135.46,85.65,149.15,94.04,62.92,71.13,48.46
2011-07-08,134.4,85.14,150.25,95.37,62.7,70.42,47.93
2011-07-11,131.96,83.32,151.61,96.8,61.52,67.71,46.59
2011-07-12,131.43,82.88,152.79,97.13,61.76,67.68,46.12
2011-07-13,131.85,83.63,154.14,97.4,61.24,69.36,46.89
2011-07-14,130.94,82.26,154.54,96.01,60.53,67.66,46.35
2011-07-15,131.74,82.81,155.2,96.17,61.21,69.14,46.66
2011-07-18,130.58,81.48,156.57,95.22,60.64,69.29,46.12
2011-07-19,132.78,83.38,154.67,97.26,61.75,70.72,46.77
2011-07-20,132.65,83.16,156.02,96.07,62.15,70.57,46.93
2011-07-21,134.52,83.91,154.83,95.33,62.55,71.3,47.69
2011-07-22,134.61,84.02,156.08,96.05,62.88,71.8,47.66
2011-07-25,133.83,83.08,157.34,95.02,62.2,71.31,47.55
2011-07-26,133.36,82.45,157.77,95.68,62.22,69.8,47.69
2011-07-27,130.6,79.96,157.19,95.66,60.51,67.45,46.9
2011-07-28,130.16,79.81,157.32,96.02,60.4,67.04,46.91
2011-07-29,129.05,79.65,158.41,97.94,60.53,66.69,47.15
2011-08-01,128.71,79.23,157.7,98.58,59.62,66.42,47.07
2011-08-02,125.49,76.75,161.52,101.54,57.88,64.4,45.62
2011-08-03,126.21,77.28,161.41,101.76,57.52,64.48,45.47
2011-08-04,120.18,72.59,160.64,105.55,54.74,58.39,42.79
2011-08-05,119.98,71.3,161.78,102.29,53.61,56.71,42.57
2011-08-08,112.26,65.08,167.12,105.57,49.14,51.55,39.08
2011-08-09,117.37,69.4,168.61,105.87,53.59,55.69,41.26
2011-08-10,112.35,66.02,174.58,109.06,52.33,53.86,39.13
2011-08-11,117.28,69.1,170.67,103.52,54.74,56.66,41.32
2011-08-12,118.15,69.78,169.97,105.6,54.7,57.03,41.26
2011-08-15,120.55,71.76,171.8,104.5,56.58,58.96,42.23
2011-08-16,119.56,70.44,173.92,106.23,56.43,56.95,41.84
2011-08-17,119.67,70.46,174.42,108.09,56.55,56.73,42.17
2011-08-18,114.61,66.43,177.73,110.31,54.12,53.49,40.16
2011-08-19,112.68,65.24,179.99,111.24,52.99,52.63,39.73
2011-08-22,112.73,65.05,184.59,110.92,53.09,52.85,39.63
2011-08-23,116.46,68.19,177.6,109.39,54.4,54.34,41.06
2011-08-24,118.13,69.18,171.63,106.28,55.0,54.5,40.62
2011-08-25,116.31,67.54,172.23,107.45,53.86,53.87,39.83
2011-08-26,118.04,69.11,177.49,108.49,54.64,55.75,40.52
2011-08-29,121.38,72.38,173.89,106.99,56.3,58.02,41.81
2011-08-30,121.62,72.75,179.05,108.72,56.61,58.59,41.91
2011-08-31,122.06,72.59,177.65,107.03,57.18,58.57,42.72
2011-09-01,120.96,71.09,177.87,108.97,56.26,57.38,42.52
2011-09-02,117.84,68.48,183.23,112.51,54.94,56.18,41.56
2011-09-06,116.99,68.27,182.92,113.68,54.8,55.47,41.14
2011-09-07,120.27,70.85,177.08,111.51,56.62,58.06,42.38
2011-09-08,119.02,69.54,181.78,112.48,56.21,57.35,41.39
2011-09-09,115.86,67.52,180.7,113.76,54.65,55.63,40.0
2011-09-12,116.66,68.16,176.67,113.83,54.86,54.99,39.93
2011-09-13,117.58,69.18,178.54,112.21,54.85,55.84,40.01
2011-09-14,119.36,70.41,177.21,113.18,55.16,56.36,39.91
2011-09-15,121.47,71.43,174.39,111.49,56.29,56.95,40.43
2011-09-16,121.58,71.52,176.03,112.24,56.75,56.62,40.53
2011-09-19,120.31,70.25,173.27,114.38,55.61,55.36,39.31
2011-09-20,120.17,69.15,175.78,114.87,55.41,53.31,39.04
2011-09-21,116.51,66.56,173.59,118.66,52.76,50.52,37.6
2011-09-22,112.8,64.73,169.05,123.13,51.43,46.55,34.95
2011-09-23,113.54,65.14,159.8,120.83,51.29,46.45,35.88
2011-09-26,116.25,66.37,157.58,118.84,51.94,48.0,36.42
2011-09-27,117.6,67.72,160.63,117.07,52.49,49.14,37.58
2011-09-28,115.16,65.32,156.2,117.01,51.18,45.81,36.43
2011-09-29,116.02,66.33,157.7,117.84,51.88,46.38,36.95
2011-09-30,113.17,64.25,158.08,120.8,50.57,44.82,35.07
2011-10-03,109.93,60.97,160.99,123.81,48.19,41.88,34.36
2011-10-04,112.13,64.8,157.63,122.24,50.01,43.98,34.88
2011-10-05,114.5,65.7,159.49,121.36,49.59,46.48,35.72
2011-10-06,116.51,67.11,160.49,119.12,51.0,47.52,36.88
2011-10-07,115.75,65.51,159.18,118.24,49.56,46.04,36.44
2011-10-10,119.59,68.37,163.24,116.57,51.95,48.57,38.07
2011-10-11,119.68,68.83,162.1,116.18,51.01,49.26,38.09
2011-10-12,120.67,69.67,163.26,114.49,51.81,50.24,39.18
2011-10-13,120.47,69.73,162.3,115.63,51.46,50.01,38.81
2011-10-14,122.56,71.14,163.4,113.94,52.65,51.49,39.59
2011-10-17,120.24,68.98,162.62,115.92,51.44,48.93,38.25
2011-10-18,122.61,70.84,161.84,115.19,53.14,50.94,39.27
2011-10-19,121.14,69.51,159.75,115.15,52.48,48.78,38.52
2011-10-20,121.69,69.6,157.77,114.34,52.8,49.34,37.77
2011-10-21,123.91,71.04,159.52,113.13,54.36,50.8,38.85
2011-10-24,125.49,73.42,161.02,113.32,55.8,53.36,40.38
2011-10-25,123.08,71.36,165.59,116.2,54.94,51.32,39.58
2011-10-26,124.33,72.6,167.31,114.16,55.45,52.52,40.32
2011-10-27,127.43,76.38,169.94,112.51,57.47,57.22,42.82
2011-10-28,128.68,75.99,169.62,111.46,58.0,58.99,42.4
2011-10-31,125.45,73.97,167.34,115.88,57.24,54.95,40.8
2011-11-01,122.08,71.56,167.41,119.49,55.48,53.33,39.82
2011-11-02,123.99,73.15,169.06,117.96,56.43,55.01,41.04
2011-11-03,126.24,74.96,171.72,116.34,57.07,56.44,41.46
2011-11-04,125.45,74.6,170.85,116.48,56.64,56.93,41.19
2011-11-07,126.28,74.45,174.98,117.22,56.78,57.03,41.54
2011-11-08,127.86,75.54,173.53,115.72,57.39,57.36,42.03
2011-11-09,123.19,71.96,172.07,118.14,54.88,53.45,39.57
2011-11-10,124.32,72.47,171.14,116.36,54.93,53.8,39.83
2011-11-11,126.62,74.29,173.96,115.65,56.37,55.16,40.79
2011-11-14,125.46,73.31,173.2,117.51,55.22,54.59,40.22
2011-11-15,126.12,74.24,173.36,117.35,55.7,55.43,40.48
2011-11-16,124.05,73.06,171.51,118.42,55.18,53.6,39.39
2011-11-17,122.18,71.99,167.07,119.37,54.18,51.58,38.35
2011-11-18,121.99,72.01,167.62,119.36,54.57,51.37,38.53
2011-11-21,119.62,70.21,163.5,120.05,53.13,49.91,37.28
2011-11-22,119.19,69.67,165.31,121.37,52.98,49.59,37.44
2011-11-23,116.56,67.48,164.83,122.58,51.42,47.06,36.22
2011-11-25,116.2,66.62,163.4,120.79,51.6,46.63,36.1
2011-11-28,119.7,69.81,166.63,120.74,52.86,49.55,37.84
2011-11-29,120.08,69.66,166.88,119.76,52.71,49.66,37.67
2011-11-30,125.11,73.71,170.13,117.88,55.14,54.33,40.04
2011-12-01,124.98,73.2,169.64,117.0,54.63,53.83,39.88
2011-12-02,124.86,73.42,169.92,118.67,54.71,53.46,39.77
2011-12-05,126.21,74.76,167.32,118.4,55.18,54.35,40.42
2011-12-06,126.26,74.83,168.18,117.27,55.14,54.7,39.87
2011-12-07,126.75,74.72,169.34,117.69,55.63,54.35,40.05
2011-12-08,123.98,72.35,165.95,119.16,54.4,51.8,38.58
2011-12-09,126.03,74.54,166.4,116.73,55.41,53.63,39.37
2011-12-12,124.24,73.47,161.97,118.01,54.42,51.53,37.89
2011-12-13,123.11,71.91,158.45,119.14,53.91,49.65,37.55
2011-12-14,121.71,70.98,152.89,121.39,54.25,48.66,37.0
2011-12-15,122.15,71.7,152.33,120.91,54.99,48.53,37.27
2011-12-16,121.57,72.28,155.23,122.34,55.53,48.94,37.54
2011-12-19,120.32,70.94,154.85,123.87,54.91,47.31,36.53
2011-12-20,123.88,73.84,156.98,120.74,56.53,49.8,37.73
2011-12-21,124.17,74.16,157.16,119.1,56.65,49.89,37.84
2011-12-22,125.33,74.33,156.04,119.6,56.89,50.79,38.35
2011-12-23,126.39,74.55,156.31,118.27,57.11,50.63,38.49
2011-12-27,126.49,74.77,154.91,118.45,57.24,49.96,38.12
2011-12-28,124.92,73.52,151.05,120.64,56.65,48.1,37.49
2011-12-29,126.1,74.15,150.34,120.86,57.1,48.57,37.92
2011-12-30,125.5,73.69,151.99,121.25,56.79,48.99,37.94
2012-01-03,127.49,75.04,155.92,119.43,57.16,51.64,39.13
2012-01-04,127.63,74.56,156.71,118.01,56.52,51.82,38.88
2012-01-05,128.1,74.99,157.78,117.8,56.93,51.29,38.69
2012-01-06,127.82,74.82,157.2,118.73,56.78,51.31,38.23
2012-01-09,127.99,75.17,156.5,118.52,56.68,51.11,38.64
2012-01-10,129.13,76.27,158.64,118.32,57.3,52.48,39.44
2012-01-11,129.25,76.59,159.65,119.85,57.81,52.8,39.49
2012-01-12,129.51,76.8,160.38,119.69,57.43,53.26,39.65
2012-01-13,129.01,76.39,159.26,120.88,57.69,51.82,39.33
2012-01-17,129.31,76.33,160.5,121.44,57.98,51.84,40.05
2012-01-18,130.8,77.72,161.6,119.92,58.36,52.9,41.06
2012-01-19,131.48,78.2,161.22,118.32,58.73,53.11,41.41
2012-01-20,131.95,78.27,162.07,116.98,59.01,53.01,41.38
2012-01-23,131.58,78.13,163.16,116.24,59.19,53.55,41.78
2012-01-24,131.46,78.6,162.01,116.45,59.52,53.73,41.81
2012-01-25,132.57,79.27,166.42,116.19,60.28,55.64,42.31
2012-01-26,131.9,79.18,167.27,117.71,60.63,55.13,42.14
2012-01-27,131.73,79.73,168.97,118.1,60.75,55.83,42.37
2012-01-30,131.38,79.1,168.03,119.5,60.25,55.01,41.75
2012-01-31,131.21,79.07,169.31,120.85,60.54,54.21,42.13
2012-02-01,132.47,80.73,169.56,119.13,60.98,55.02,43.05
2012-02-02,132.47,80.73,171.05,119.13,60.98,55.8,43.05
2012-02-03,134.57,83.03,167.66,116.57,62.04,56.78,43.89
2012-02-06,134.46,82.68,167.18,117.73,61.72,56.52,43.51
2012-02-07,134.79,82.63,169.7,116.27,61.67,55.73,43.6
2012-02-08,135.19,82.81,168.5,116.36,61.71,55.47,43.91
2012-02-09,135.34,82.4,168.02,115.49,61.26,55.24,43.89
2012-02-10,134.43,81.27,167.14,116.99,60.75,53.25,42.91
2012-02-13,135.36,82.34,167.51,117.14,61.42,53.32,43.62
2012-02-14,135.19,81.95,167.12,117.76,60.83,52.29,43.26
2012-02-15,134.54,81.27,168.09,117.55,60.53,51.94,43.38
2012-02-16,136.04,82.84,168.0,116.61,61.03,53.57,43.88
2012-02-17,136.41,82.79,167.37,116.58,61.13,53.0,43.93
2012-02-21,136.46,82.22,171.02,115.29,60.37,53.98,43.75
2012-02-22,136.02,81.58,172.94,116.76,59.88,53.57,43.84
2012-02-23,136.61,82.8,173.02,116.75,60.58,53.87,43.75
2012-02-24,136.93,82.64,172.25,117.5,60.75,53.96,44.17
2012-02-27,137.16,82.5,171.7,118.54,60.68,53.23,43.75
2012-02-28,137.56,82.28,173.49,118.15,60.22,53.47,44.36
2012-02-29,136.87,80.99,164.29,117.43,60.14,51.88,44.31
2012-03-01,137.77,81.47,166.56,116.06,60.46,52.45,44.76
2012-03-02,137.32,80.25,166.36,117.14,60.44,51.44,44.64
2012-03-05,136.75,80.34,165.65,116.22,60.93,49.96,43.87
2012-03-06,134.67,78.77,162.71,117.63,60.11,48.69,42.38
2012-03-07,135.69,79.48,163.63,116.91,60.37,48.79,42.91
2012-03-08,137.02,80.5,165.28,115.74,60.23,49.38,43.81
2012-03-09,137.57,81.6,166.4,115.97,60.51,50.54,43.79
2012-03-12,137.58,81.44,165.01,115.95,60.93,49.35,43.3
2012-03-13,140.06,83.08,162.13,113.9,62.02,50.73,44.51
2012-03-14,139.91,82.38,159.57,111.04,61.87,49.88,43.77
2012-03-15,140.72,83.07,161.08,111.21,61.83,50.43,44.15
2012-03-16,140.27,83.0,161.3,111.43,62.2,50.95,44.09
2012-03-19,140.88,83.73,161.59,110.1,62.57,51.8,43.92
2012-03-20,140.41,82.94,160.13,110.54,62.42,51.03,43.16
2012-03-21,140.16,82.93,160.21,111.8,62.29,50.73,43.24
2012-03-22,139.16,82.13,159.54,112.15,61.54,49.18,42.57
2012-03-23,139.69,82.7,161.53,113.18,61.79,49.89,42.9
2012-03-26,141.61,84.41,164.4,112.63,61.89,50.3,43.65
2012-03-27,141.13,83.8,163.24,113.44,61.86,49.88,43.43
2012-03-28,140.43,83.3,161.51,113.28,61.72,49.0,42.69
2012-03-29,140.22,83.01,161.28,114.14,61.79,49.66,42.64
2012-03-30,140.72,82.85,162.14,112.2,62.29,49.7,42.94
2012-04-02,141.79,83.79,162.94,112.54,62.7,50.58,43.54
2012-04-03,141.26,83.27,159.89,110.58,62.41,49.46,43.3
2012-04-04,139.84,81.97,157.17,112.11,61.77,48.3,42.48
2012-04-05,139.78,81.54,158.31,112.91,61.51,47.72,42.74
2012-04-09,138.23,80.34,159.37,115.59,60.87,47.46,42.1
2012-04-10,135.84,78.37,161.1,116.86,59.78,46.91,41.28
2012-04-11,136.9,79.43,161.04,115.47,60.45,47.32,41.73
2012-04-12,138.85,80.6,162.72,115.01,61.34,49.53,42.79
2012-04-13,137.13,79.53,160.85,116.84,60.99,48.2,42.17
2012-04-16,136.93,79.67,160.46,116.67,61.7,48.09,41.94
2012-04-17,139.09,80.9,160.27,116.6,62.23,48.95,42.43
2012-04-18,138.59,80.19,159.31,116.94,61.9,48.38,42.23
2012-04-19,137.75,79.75,159.43,117.05,61.87,48.29,42.04
2012-04-20,137.95,80.21,159.54,117.07,62.52,47.62,42.3
2012-04-23,136.79,79.1,159.07,117.92,61.94,46.77,41.52
2012-04-24,137.31,79.7,159.3,117.09,62.73,47.06,41.61
2012-04-25,139.24,80.92,159.62,116.49,63.43,48.19,42.0
2012-04-26,140.17,81.74,161.03,117.2,63.69,48.48,42.26
2012-04-27,140.42,82.42,161.38,117.29,64.01,48.28,42.31
2012-04-30,139.77,81.43,161.88,117.32,63.91,48.48,42.2
2012-05-01,140.74,81.55,161.32,116.43,64.47,48.83,42.49
2012-05-02,140.28,81.77,160.6,117.27,64.37,47.92,42.4
2012-05-03,139.25,80.59,158.97,117.22,64.15,47.05,42.1
2012-05-04,136.96,79.09,159.47,118.14,63.66,45.93,41.35
2012-05-07,137.1,79.3,159.08,118.16,64.02,45.62,41.51
2012-05-08,136.5,79.26,156.0,118.79,63.96,45.28,40.84
2012-05-09,135.74,78.8,154.47,118.87,63.81,45.44,40.29
2012-05-10,135.95,79.1,154.76,118.52,63.75,45.34,40.49
2012-05-11,135.56,78.9,153.57,119.5,64.02,44.98,39.96
2012-05-14,134.13,77.85,151.33,121.17,63.24,44.35,39.05
2012-05-15,133.35,77.71,149.74,121.66,62.93,42.57,38.72
2012-05-16,132.88,77.21,149.46,122.01,62.17,41.57,38.17
2012-05-17,130.87,75.4,152.8,124.17,60.44,40.97,37.65
2012-05-18,129.74,74.6,154.55,124.2,59.82,39.86,37.29
2012-05-21,132.02,76.45,154.65,123.94,61.05,41.48,38.19
2012-05-22,132.2,75.99,152.08,122.56,61.18,40.41,37.78
2012-05-23,132.27,76.48,151.62,123.41,61.44,41.39,37.52
2012-05-24,132.53,76.64,151.41,122.94,61.63,41.09,37.33
2012-05-25,132.1,76.59,152.68,123.4,61.45,40.89,37.15
2012-05-29,133.7,77.7,151.02,123.02,62.29,41.92,38.2
2012-05-30,131.73,76.21,151.88,126.14,60.84,40.44,37.52
2012-05-31,131.49,76.1,151.62,127.6,61.22,39.45,37.7
2012-06-01,128.16,73.8,157.5,130.36,59.67,39.57,36.68
2012-06-04,128.1,73.64,157.32,129.33,59.25,39.65,36.85
2012-06-05,129.03,74.6,157.14,127.6,60.4,39.82,36.89
2012-06-06,132.02,76.43,157.21,125.05,61.72,40.74,38.05
2012-06-07,132.05,75.94,154.5,125.24,61.41,40.48,38.26
2012-06-08,133.12,76.97,154.73,125.21,62.18,40.3,37.91
2012-06-11,131.45,75.27,155.36,125.78,60.94,38.67,37.37
2012-06-12,133.01,76.26,156.45,124.63,61.54,39.33,38.17
2012-06-13,132.1,75.38,157.14,125.88,61.22,38.95,38.01
2012-06-14,133.57,76.2,157.75,125.69,62.05,39.43,38.3
2012-06-15,133.57,77.22,157.84,126.4,62.43,39.77,38.99
2012-06-18,134.43,77.31,157.93,127.08,62.95,39.7,39.09
2012-06-19,135.69,78.65,157.16,125.42,62.69,41.03,39.73
2012-06-20,135.44,78.53,155.97,126.04,62.61,41.11,39.57
2012-06-21,132.44,76.64,152.0,126.67,61.63,39.13,37.65
2012-06-22,133.42,77.48,152.64,125.02,61.68,39.4,37.81
2012-06-25,131.26,76.28,153.76,126.84,61.34,38.43,37.07
2012-06-26,132.0,76.23,152.62,126.34,61.61,38.4,37.41
2012-06-27,133.17,77.44,152.83,126.54,62.0,39.55,37.65
2012-06-28,132.79,77.31,151.05,126.85,62.52,39.97,37.47
2012-06-29,136.27,79.65,155.19,125.2,63.97,41.44,39.19
2012-07-02,136.46,80.41,155.09,126.22,64.62,41.53,39.13
2012-07-03,137.47,81.6,157.46,125.25,64.98,43.06,39.91
2012-07-05,136.84,81.44,155.68,125.91,64.68,42.88,39.49
2012-07-06,135.59,80.48,153.72,127.06,64.78,41.89,38.76
2012-07-09,135.32,80.22,154.04,128.18,64.89,41.26,38.64
2012-07-10,134.14,79.34,152.15,128.44,64.16,40.01,38.2
2012-07-11,134.16,79.06,152.99,128.6,64.23,39.97,38.4
2012-07-12,133.51,78.79,152.54,129.51,64.51,39.99,37.76
2012-07-13,135.75,79.78,154.14,129.17,65.21,40.54,38.49
2012-07-16,135.39,79.49,154.21,129.77,65.43,39.99,38.41
2012-07-17,136.36,79.76,153.47,128.75,66.01,39.9,38.91
2012-07-18,137.41,80.23,153.05,128.82,65.5,39.85,38.81
2012-07-19,137.74,79.97,153.38,128.49,64.95,40.12,39.18
2012-07-20,136.47,79.0,153.67,130.04,64.73,39.61,38.59
2012-07-23,135.09,77.67,153.03,130.79,64.34,38.88,37.56
2012-07-24,134.03,76.68,153.52,131.81,64.13,37.63,37.42
2012-07-25,133.95,76.82,155.67,132.16,64.07,37.25,37.61
2012-07-26,136.17,77.48,156.77,130.9,64.6,37.67,38.45
2012-07-27,138.8,79.6,157.61,128.48,65.32,39.43,39.54
2012-07-30,138.68,79.04,157.43,129.44,65.48,39.8,39.3
2012-07-31,137.71,78.35,156.54,129.7,65.43,39.8,39.12
2012-08-01,137.59,77.06,155.14,128.78,65.24,39.82,39.19
2012-08-02,136.64,76.8,154.13,129.51,65.31,38.98,38.73
2012-08-03,139.39,78.61,155.55,127.39,65.79,39.98,39.94
2012-08-06,139.62,79.2,156.3,127.47,65.6,40.99,40.18
2012-08-07,140.32,79.97,156.32,125.83,64.92,41.6,40.29
2012-08-08,140.49,79.82,156.45,125.16,64.53,41.58,40.37
2012-08-09,140.63,80.2,156.99,125.07,64.34,42.45,40.54
2012-08-10,140.84,79.92,157.22,125.7,64.48,42.51,40.74
2012-08-13,140.77,79.79,155.99,125.49,64.46,41.5,40.35
2012-08-14,140.79,79.6,155.13,123.79,64.43,41.06,40.36
2012-08-15,140.95,80.3,155.63,122.05,64.61,41.02,40.31
2012-08-16,142.01,81.14,156.56,121.01,65.1,41.82,40.67
2012-08-17,142.22,81.71,156.72,121.63,65.05,41.99,40.45
2012-08-20,142.22,81.53,157.26,121.85,65.0,42.39,40.45
2012-08-21,141.76,81.52,158.83,122.39,65.0,42.9,40.39
2012-08-22,141.82,81.09,160.54,124.41,64.94,43.15,40.41
2012-08-23,140.68,80.57,161.91,124.93,64.77,42.14,40.04
2012-08-24,141.52,80.74,161.96,124.81,65.02,41.95,40.05
2012-08-27,141.54,80.98,161.36,125.54,65.16,41.36,39.64
2012-08-28,141.4,81.35,161.64,125.84,65.42,41.26,39.56
2012-08-29,141.51,81.6,160.59,125.29,65.44,41.1,39.36
2012-08-30,140.49,80.79,160.52,125.94,65.37,40.31,38.91
2012-08-31,141.24,81.19,164.22,127.72,65.63,40.93,39.28
2012-09-04,140.87,82.11,164.48,127.32,65.96,40.48,39.07
2012-09-05,140.94,82.13,164.31,126.72,65.92,40.58,38.86
2012-09-06,143.78,83.53,164.9,124.59,66.41,41.74,39.78
2012-09-07,144.39,84.26,168.44,124.03,66.56,43.92,40.64
2012-09-10,143.51,83.88,167.29,124.33,66.13,43.92,40.12
2012-09-11,143.89,84.06,167.9,123.55,66.4,44.45,40.65
2012-09-12,144.39,84.49,167.92,122.01,66.64,44.61,40.78
2012-09-13,146.7,85.6,171.33,121.53,67.48,46.6,41.91
2012-09-14,147.24,86.4,171.8,118.3,67.8,47.7,42.37
2012-09-17,146.74,86.04,170.4,119.72,67.48,46.48,41.91
2012-09-18,146.62,85.75,171.71,120.32,66.9,46.3,41.94
2012-09-19,146.74,85.57,171.74,121.11,66.59,46.21,41.93
2012-09-20,146.75,85.2,171.47,121.41,65.81,45.69,41.71
2012-09-21,145.89,85.55,171.96,121.55,65.83,45.19,41.76
2012-09-24,145.59,84.89,171.08,122.5,65.72,44.35,41.74
2012-09-25,144.19,83.69,170.73,123.72,64.31,43.01,41.11
2012-09-26,143.29,83.14,169.81,125.04,64.18,43.24,40.93
2012-09-27,144.72,84.06,172.36,124.15,64.53,44.05,41.61
2012-09-28,143.93,83.46,172.02,124.23,64.39,43.52,41.32
2012-10-01,144.24,83.72,172.35,124.41,63.73,43.63,41.74
